cosine_t0,cosine_t_mult,decay_rate,horizontal_flip,lora,lora_dropout,lora_rank,lr,onecycle_div_factor,onecycle_final_div_factor,onecycle_pct_start,patience_epochs,poly_power,random_rotate,sched,step_size,vertical_flip,weight_decay,num_samples,default_resolution,num_channels,num_classes,dataset,cost,epoch_0_iou,epoch_1_iou,epoch_2_iou,epoch_3_iou,epoch_4_iou,epoch_5_iou,epoch_6_iou,epoch_7_iou,epoch_8_iou,epoch_9_iou
3,2,0.5,0,1,0.0,16,1.2e-05,100,320,0.1,0,1.0,1,poly,3,0,0.0001,14164,"(600, 400)",3,12,human_parsing,208.89003372192383,0.8617520242929458,0.8670671880245209,0.8683195739984513,0.8687619924545288,0.868758025765419,0.8703651040792465,0.8702117711305618,0.8705772757530212,0.8707918852567673,0.8708632946014404
5,2,0.1,0,0,0.0,4,0.0004,65,160,0.07,1,0.5,0,poly,5,0,0.0001,633,"(464, 449)",3,3,US,140.1766858100891,0.8597610831260681,0.8729075282812119,0.8723457455635071,0.8587038069963455,0.883885994553566,0.8818063527345658,0.8935047417879105,0.8979509085416794,0.8941851913928985,0.9005651116371155
3,1,0.1,0,0,0.0,4,0.007,100,320,0.1,2,0.9,1,step,5,0,0.0001,480,"(1080, 1920)",3,3,terrain,170.0480456352234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.5,0,0,0.1,16,0.0008,15,40,0.03,1,1.0,0,poly,5,0,1e-05,898,"(900, 1600)",3,0,golf,122.79317355155945,0.15226953206583857,0.28472215831279757,0.2253145894035697,0.2853107821196318,0.4400211810134351,0.3342140257358551,0.39915138129144906,0.3881901415064931,0.44398153889924286,0.4307335106655955
3,1,0.1,0,0,0.1,4,1.2e-05,80,80,0.03,1,1.0,0,cosine,5,0,5e-05,6464,"(480, 854)",3,9,cholec,141.56584286689758,0.18277210611850023,0.21176284682005644,0.21485658641904593,0.2245870755985379,0.21855792943388225,0.23191835917532444,0.2229662360623479,0.2254252888262272,0.22395708002150058,0.223224581964314
2,2,0.1,1,0,0.0,4,0.0015,15,40,0.045,1,1.0,1,step,3,1,0.0,109,"(1500, 1500)",3,1,building,166.35011291503906,0.22221364080905914,0.20665270201861857,0.3439368225634098,0.3447692457586527,0.36069732904434204,0.3586921088397503,0.36551168859004973,0.3686808869242668,0.3684457652270794,0.3709210895001888
5,1,0.5,1,1,0.1,16,0.00018,50,40,0.09,0,1.0,0,cosine,5,0,1e-05,489,"(288, 384)",3,1,polyp,119.2231981754303,0.7514116778969765,0.7720017604529857,0.7694938022643327,0.7800480324774981,0.7610054098069667,0.7694313250482082,0.7848275050520896,0.7946122959256172,0.8010206080973148,0.8031843859702349
5,2,0.5,1,1,0.1,16,0.0001,25,40,0.055,1,0.5,0,cosine,5,1,0.0001,633,"(464, 449)",3,3,US,153.55981397628784,0.8687326222658157,0.8617250114679337,0.8632199913263321,0.8805804163217544,0.8824477344751358,0.8791290611028671,0.8864495187997818,0.8949178516864776,0.8973982572555542,0.8934367030858994
3,1,0.1,0,0,0.0,16,0.0008,40,640,0.06,1,0.9,0,step,5,0,0.0001,6464,"(480, 854)",3,9,cholec,137.7503945827484,0.12084715869277715,0.17544870022684336,0.16241362020373346,0.1977197928354144,0.19085850473493338,0.22464027274399995,0.22895342260599136,0.23185662403702736,0.25251973010599615,0.24952786602079868
2,2,0.8,0,1,0.0,4,0.0001,100,10,0.055,2,0.5,0,step,3,1,1e-05,489,"(288, 384)",3,1,polyp,119.98880887031555,0.7952374275773764,0.796250019595027,0.804763108305633,0.7923604991286993,0.7900196501985193,0.8039040841162205,0.8012104792520404,0.8007989309728145,0.788255468942225,0.7968115121126175
3,2,0.1,0,0,0.1,4,0.00032,100,160,0.095,1,0.5,1,onecycle,5,1,0.0,6321,"(374, 280)",1,1,fiber,107.84807085990906,0.2018512398004532,0.2570161297917366,0.2677603542804718,0.2738745152950287,0.2810301162302494,0.29065613001585006,0.2887044049799442,0.29640243053436277,0.29473045766353606,0.2948417656123638
3,2,0.5,0,1,0.1,8,0.00055,10,1000,0.045,2,0.5,1,onecycle,5,1,0.0001,470,"(1600, 1200)",3,1,leaf,127.79099559783936,0.30559194505622145,0.48825793208670804,0.48551962003111837,0.5824153529945761,0.5768082796130329,0.6480417534708977,0.6608856216073036,0.6834448248147964,0.6897594973444938,0.6905963167548179
2,2,0.8,1,0,0.0,4,3.5e-05,10,10,0.075,2,0.9,1,step,5,1,0.0001,489,"(288, 384)",3,1,polyp,106.72021961212158,0.7985199868679047,0.8068426750600338,0.8050755146890879,0.8027629960328341,0.8106894165277481,0.8121617998927831,0.8104651477187872,0.811095185764134,0.8132501881569624,0.810726385936141
5,1,0.5,1,1,0.0,4,0.004,25,1000,0.06,2,0.5,1,onecycle,3,0,5e-05,524,"(1232, 1624)",3,1,eyes,159.1540448665619,0.036428079544566574,0.0997806520666927,0.20939751779660581,0.1753717158921063,0.21819553999230265,0.21740483930334448,0.20100874174386263,0.23994512464851142,0.23773990105837584,0.26516279615461824
2,1,0.8,1,1,0.0,8,6.5e-05,50,20,0.075,1,0.9,1,step,5,1,0.0001,470,"(1600, 1200)",3,1,leaf,126.3957142829895,0.601549674011767,0.6369421243667602,0.632053530216217,0.6651671886444092,0.6288657862693071,0.6859439864754677,0.6211636587977409,0.6962244391441346,0.6630288638174534,0.6783064052462577
2,1,0.8,0,0,0.0,4,0.00048,100,40,0.075,2,0.5,1,poly,5,1,5e-05,470,"(1600, 1200)",3,1,leaf,107.03084826469421,0.44671136762481184,0.6045468978583812,0.5928599387407303,0.5583147227764129,0.6044797673821449,0.614392825961113,0.661763907968998,0.6665160536766053,0.6835244461894036,0.6824084177613259
3,1,0.1,1,0,0.1,8,2e-05,15,40,0.075,0,1.0,0,cosine_warm,5,0,0.0,470,"(1600, 1200)",3,1,leaf,107.15729451179504,0.5342633929103613,0.5725548546761274,0.5670347973704338,0.5825010527856648,0.594941879529506,0.5983819276094436,0.589614676963538,0.617345598526299,0.6147547191008925,0.6118100941181183
5,1,0.5,0,0,0.1,8,1.5e-05,40,40,0.07,0,1.0,0,step,3,0,5e-05,489,"(288, 384)",3,1,polyp,102.98964476585388,0.7922086123377085,0.7967741459608078,0.8035106007009745,0.8024480622261763,0.8040404487401247,0.8049606217071414,0.8048236474394799,0.8062106275931,0.8071647489443421,0.8069008231163025
2,1,0.1,0,0,0.0,16,0.00048,10,40,0.065,2,0.5,1,cosine_warm,3,1,1e-05,633,"(464, 449)",3,3,US,139.34285497665405,0.8248072415590286,0.8608256042003631,0.8655890703201294,0.8725917100906372,0.8659876376390457,0.8759385943412781,0.8700925469398498,0.881937912106514,0.875896492600441,0.8897312074899674
2,1,0.5,0,1,0.0,4,2e-05,65,80,0.055,0,0.5,1,cosine,5,1,5e-05,633,"(464, 449)",3,3,US,157.04719638824463,0.8130993634462357,0.8300507605075836,0.8388056576251983,0.8501267373561859,0.8541767627000809,0.847681638598442,0.8656636863946915,0.8523401558399201,0.8566110342741012,0.8588942378759384
3,1,0.5,1,1,0.0,4,0.00012,40,80,0.035,1,1.0,1,cosine,3,1,5e-05,6464,"(480, 854)",3,9,cholec,157.32910823822021,0.166982951015234,0.21873438246548177,0.17288984470069407,0.21145484484732152,0.2311186295002699,0.22675877809524536,0.2453796535730362,0.22907006070017816,0.24281429275870323,0.23433598540723324
5,1,0.8,1,1,0.1,16,0.007,40,1000,0.05,0,1.0,0,poly,3,0,0.0,524,"(1232, 1624)",3,1,eyes,157.02433586120605,0.00038708226493326946,0.1884962900541723,0.17743228897452354,0.16703063882887365,0.20563405845314264,0.21071289861574768,0.16907835900783538,0.2190082224085927,0.21994919115677475,0.21624740809202195
3,1,0.5,1,0,0.1,4,2.5e-05,10,320,0.06,2,0.5,0,poly,5,1,5e-05,898,"(900, 1600)",3,0,golf,123.60850691795349,0.5013071332126856,0.5712432436645031,0.6097243268042802,0.6014463096857071,0.6146367833018302,0.6172751728445292,0.6200535327196122,0.6242345690727233,0.6232405595481396,0.623527840897441
3,2,0.1,0,0,0.1,4,2.5e-05,50,1000,0.04,2,0.5,0,onecycle,3,1,1e-05,524,"(1232, 1624)",3,1,eyes,140.09429025650024,0.24851302783936263,0.29619762152433393,0.3069634441286325,0.3347454532980919,0.34960826188325883,0.33660316467285156,0.3361429549753666,0.335495288670063,0.33688809871673586,0.33442860543727876
5,2,0.5,0,1,0.0,8,0.005,15,10,0.09,0,0.5,1,onecycle,5,0,5e-05,6464,"(480, 854)",3,9,cholec,155.79826974868774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.5,1,1,0.1,16,0.00055,50,80,0.09,1,0.5,1,step,3,0,0.0001,524,"(1232, 1624)",3,1,eyes,158.3636655807495,0.31224096529185774,0.27982357479631903,0.27986991927027705,0.34443958550691606,0.3040918415412307,0.35702778548002245,0.30435519069433215,0.3535539336502552,0.34967613220214844,0.3720256224274635
3,2,0.5,0,0,0.1,4,0.002,80,320,0.08,2,1.0,1,cosine,5,0,1e-05,900,"(767, 1022)",3,1,lesion,121.7964997291565,0.8260590016841889,0.7933053225278854,0.818803183734417,0.8680057466030121,0.8495761156082153,0.8660359352827072,0.8701474577188492,0.875233581662178,0.868715688586235,0.8741952925920486
3,1,0.5,1,1,0.0,4,1.2e-05,40,40,0.05,1,1.0,0,cosine,5,1,0.0001,14164,"(600, 400)",3,12,human_parsing,205.9226508140564,0.8614167720079422,0.8640586495399475,0.8662743091583252,0.8677277714014053,0.8679946422576904,0.8689373195171356,0.8669911116361618,0.8673888206481933,0.8664475053548812,0.8666612327098846
2,1,0.1,0,0,0.0,8,1e-05,15,1000,0.055,1,0.5,0,cosine_warm,3,1,0.0,14164,"(600, 400)",3,12,human_parsing,192.04475021362305,0.8587801039218903,0.8620838493108749,0.8650053441524506,0.8654264241456986,0.8674727290868759,0.8678682029247284,0.8689091980457306,0.8695967108011246,0.8698962748050689,0.8702951520681381
2,1,0.5,1,1,0.1,4,5e-05,10,320,0.03,1,0.5,1,step,3,1,0.0,524,"(1232, 1624)",3,1,eyes,158.41864204406738,0.2900585509836674,0.3372364766895771,0.34731265231966973,0.3361732646822929,0.3398078873753548,0.3267180897295475,0.3507478393614292,0.3533055305480957,0.3611024059355259,0.35865859910845754
5,2,0.5,0,1,0.1,16,0.00032,50,320,0.07,0,0.5,0,step,3,0,0.0001,633,"(464, 449)",3,3,US,154.82232427597046,0.856298565864563,0.8630919277667999,0.8794487953186035,0.8910002171993255,0.893299862742424,0.8974637061357498,0.9049454659223557,0.8984097063541412,0.897726035118103,0.9062481462955475
2,2,0.1,0,0,0.0,16,0.0001,30,40,0.065,0,0.5,0,cosine,5,1,1e-05,524,"(1232, 1624)",3,1,eyes,142.4515242576599,0.3153484478592873,0.34179484769701957,0.3301089033484459,0.3651322856545448,0.3660470128059387,0.3483772799372673,0.3660561107099056,0.3727278433740139,0.36608154475688937,0.3716902360320091
2,1,0.5,0,0,0.0,8,0.006,80,10,0.095,2,1.0,1,cosine_warm,5,1,1e-05,109,"(1500, 1500)",3,1,building,164.74990344047546,0.16924905497580767,0.2290948297828436,0.20938096158206462,0.22311689145863056,0.23114506304264068,0.2185103189200163,0.23022655434906483,0.2216705247759819,0.24126270078122616,0.22822735719382764
5,1,0.8,0,1,0.0,8,1e-05,15,10,0.065,2,0.5,1,poly,5,0,0.0001,900,"(767, 1022)",3,1,lesion,139.09804940223694,0.9005446076393128,0.9038027465343476,0.9081891596317291,0.9095180600881576,0.910761433839798,0.9128184586763382,0.911532175540924,0.9139559686183929,0.9131467998027801,0.9124911844730377
3,1,0.1,0,0,0.0,4,0.005,80,80,0.045,1,1.0,0,plateau,3,1,0.0001,633,"(464, 449)",3,3,US,136.29594540596008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8,1,1,0.1,16,6.5e-05,15,40,0.07,2,1.0,0,poly,5,0,0.0,6464,"(480, 854)",3,9,cholec,154.4958198070526,0.19131122510880233,0.23548081051558256,0.23420368880033493,0.24085984528064727,0.24219823367893695,0.2499058622866869,0.24781419523060322,0.2442711055278778,0.24046507216989993,0.24431826844811438
3,1,0.1,1,1,0.0,8,0.0004,100,80,0.085,1,0.5,1,cosine,3,0,0.0001,633,"(464, 449)",3,3,US,156.6781280040741,0.8313802361488343,0.8428422272205353,0.8520377308130265,0.876958891749382,0.8689046502113342,0.8904825896024704,0.8978046178817749,0.8998544961214066,0.90345339179039,0.9026067167520523
3,2,0.8,1,1,0.1,8,5e-05,100,1000,0.03,0,0.9,0,cosine_warm,3,0,5e-05,470,"(1600, 1200)",3,1,leaf,124.74113655090332,0.5694437372498214,0.5928385895676911,0.607305183261633,0.599270291859284,0.6274881023913622,0.6234028762206435,0.630683084577322,0.6344105124473571,0.6299999799579382,0.6242044851183891
2,2,0.8,0,1,0.1,4,1e-05,25,160,0.075,0,1.0,0,plateau,3,0,1e-05,900,"(767, 1022)",3,1,lesion,138.02855682373047,0.8983619004487992,0.9007955819368363,0.9073496133089065,0.9109292536973953,0.9132737874984741,0.9135972201824188,0.9128327250480652,0.9162624657154084,0.9163295984268188,0.9174606561660766
2,1,0.8,1,1,0.1,8,5e-05,100,1000,0.085,2,0.5,0,poly,5,1,0.0,633,"(464, 449)",3,3,US,155.5695023536682,0.8472717583179474,0.8516913831233979,0.8641611993312835,0.8637907594442368,0.8828426837921143,0.8841401726007462,0.8791823297739029,0.8817137807607651,0.8882846683263779,0.884804967045784
3,1,0.1,0,0,0.0,16,6e-05,10,1000,0.04,2,1.0,1,cosine,5,0,1e-05,489,"(288, 384)",3,1,polyp,103.16606736183167,0.7992436215281487,0.7985622186213732,0.8079553510993719,0.8019954880699516,0.81189149543643,0.8112355567514896,0.8139982281252742,0.816398398950696,0.820088173635304,0.8172052999958396
3,1,0.5,0,0,0.1,4,0.0015,25,20,0.035,0,1.0,1,step,3,1,5e-05,489,"(288, 384)",3,1,polyp,105.91511106491089,0.25484223207458856,0.2529427526518703,0.3555095260962844,0.42426718497590626,0.35604311162605884,0.499495085189119,0.5629536778666079,0.5375267243012786,0.5679064448922873,0.5912758173421025
2,1,0.5,1,0,0.0,4,0.006,40,20,0.08,2,0.5,1,cosine,5,0,5e-05,900,"(767, 1022)",3,1,lesion,124.09802746772766,0.5293079610913992,0.533403268828988,0.5136463955044747,0.5665526177734137,0.5231693979352713,0.5404149450361728,0.5648774428293108,0.5472890552133322,0.5592235513031483,0.5546671912074089
5,1,0.1,0,0,0.0,16,0.004,100,320,0.035,0,0.9,0,cosine_warm,3,0,5e-05,900,"(767, 1022)",3,1,lesion,120.6473343372345,0.2155208840034902,0.7647063545882702,0.6975348063744604,0.8440728977322578,0.8466007500886917,0.6983951618443826,0.826042129099369,0.806094054877758,0.8395761176943779,0.8479317516088486
2,2,0.1,0,0,0.1,16,0.0008,100,20,0.07,1,0.5,1,onecycle,5,0,0.0001,633,"(464, 449)",3,3,US,140.66720724105835,0.7818751275539398,0.8035473883152008,0.8231274247169494,0.8285020172595978,0.8780949980020523,0.8733829766511917,0.8822663486003876,0.8915045976638794,0.8943151473999024,0.8940074115991592
3,2,0.8,1,0,0.1,16,0.0015,20,1000,0.03,1,0.9,1,onecycle,5,1,0.0,6321,"(374, 280)",1,1,fiber,109.40645122528076,0.1522090857848525,0.25188078731298447,0.24455310478806497,0.2743683524429798,0.2764526754617691,0.28432586789131165,0.28479812741279603,0.2926240757107735,0.2948409207165241,0.2947097882628441
3,2,0.5,0,1,0.0,8,6.5e-05,20,1000,0.075,0,0.5,0,onecycle,3,1,0.0,109,"(1500, 1500)",3,1,building,185.70767211914062,0.3231073059141636,0.35464615300297736,0.36701850444078443,0.3430337317287922,0.38985183611512186,0.38610574677586557,0.3945013634860516,0.4000203125178814,0.3987253174185753,0.4016415365040302
2,2,0.5,0,0,0.0,16,0.003,40,160,0.035,2,0.9,1,poly,3,0,0.0001,900,"(767, 1022)",3,1,lesion,123.68666172027588,0.7878211483359336,0.7826689094305038,0.8447160512208939,0.8571709513664245,0.8546740725636482,0.8527079731225967,0.8660337164998054,0.8448831558227539,0.8702380299568176,0.8712549448013306
3,1,0.8,1,1,0.0,16,0.00032,20,20,0.075,0,1.0,1,poly,5,0,1e-05,480,"(1080, 1920)",3,3,terrain,186.2350606918335,0.3878112122416496,0.45191871374845505,0.45624983608722686,0.44580507203936576,0.4834692724049091,0.4898806686513126,0.47940582036972046,0.5028821151703596,0.5303042732179165,0.5323513351380825
2,2,0.1,1,0,0.1,4,2.5e-05,30,320,0.065,1,0.5,1,poly,5,1,5e-05,109,"(1500, 1500)",3,1,building,165.37115359306335,0.2950686551630497,0.3223992668092251,0.34914663024246695,0.3580192379653454,0.3683590941131115,0.3722952172160149,0.36655286476016047,0.3708533599972725,0.3738833785057068,0.3749504044651985
2,1,0.8,0,0,0.1,16,0.007,25,40,0.055,2,1.0,0,poly,3,0,0.0,489,"(288, 384)",3,1,polyp,104.25464797019958,0.0,2.342112384212669e-06,0.0053461786976185975,0.006188110983202932,0.05006403074075934,0.10375543477275642,0.011479218443491845,0.055260343820555134,0.0759870454785414,0.07188547559781
3,2,0.5,1,0,0.1,4,0.0008,20,40,0.045,1,1.0,1,cosine_warm,3,1,0.0001,898,"(900, 1600)",3,0,golf,123.71535563468933,0.1810583548620343,0.2081185733899474,0.43598145581781866,0.20017026849091052,0.2532943455502391,0.36926213596016166,0.41063450314104555,0.4286837073042989,0.44806316811591385,0.165823180321604
5,2,0.8,0,1,0.1,4,5e-05,20,640,0.1,2,1.0,1,onecycle,5,0,0.0001,524,"(1232, 1624)",3,1,eyes,157.88991737365723,0.14423171877861024,0.2710191186517477,0.3557719238102436,0.36275993585586547,0.37383027374744415,0.36220972388982775,0.36392464563250543,0.35747126787900924,0.37117302268743513,0.36981811225414274
2,1,0.5,1,1,0.1,4,1.5e-05,10,320,0.065,0,0.9,1,cosine_warm,5,0,5e-05,489,"(288, 384)",3,1,polyp,120.20442962646484,0.7920799560844898,0.7962032865732909,0.8015449266880751,0.801470098644495,0.805975242331624,0.804999366402626,0.805496496707201,0.8083796497434378,0.8084696386009455,0.8078339748084545
5,1,0.5,0,1,0.0,16,5e-05,20,10,0.09,1,0.5,1,onecycle,3,0,0.0,524,"(1232, 1624)",3,1,eyes,157.81959223747253,0.29154506623744963,0.24055466391146182,0.3565277136862278,0.36552253141999247,0.3752040296792984,0.36714434176683425,0.3679338715970516,0.36815387979149816,0.3731315091252327,0.3735881306231022
3,1,0.1,0,0,0.0,8,0.0008,15,40,0.09,2,0.5,1,onecycle,5,1,1e-05,489,"(288, 384)",3,1,polyp,101.92159032821655,0.5578848615288734,0.4828385181725025,0.5406962203560397,0.527007507905364,0.6029090065509081,0.6828715451061725,0.7123020209372044,0.7466806843876839,0.7618807837367058,0.768762507289648
5,1,0.1,1,1,0.1,16,0.001,40,320,0.1,2,0.5,1,poly,3,0,0.0,489,"(288, 384)",3,1,polyp,122.50713324546814,0.4693364057689905,0.4930900245904922,0.5529055543243885,0.509499541670084,0.6015545137226581,0.5823736070189625,0.6316673580557108,0.5879495419561863,0.6780779510736465,0.6509519845247269
3,2,0.5,1,0,0.0,16,0.004,25,160,0.07,1,1.0,0,cosine_warm,3,1,0.0001,480,"(1080, 1920)",3,3,terrain,169.99844074249268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.8,1,0,0.0,8,2.5e-05,20,80,0.07,1,1.0,0,cosine_warm,3,0,0.0,109,"(1500, 1500)",3,1,building,163.49310684204102,0.2957909904420376,0.3293337017297745,0.3388097293674946,0.35274340957403183,0.3598570190370083,0.3657376803457737,0.35808003023266793,0.3742926470935345,0.37584917321801187,0.38134310841560365
3,1,0.8,0,0,0.1,16,0.0015,100,40,0.04,0,0.9,1,plateau,3,1,1e-05,6321,"(374, 280)",1,1,fiber,107.75466060638428,0.2119360242038965,0.2574758782982826,0.2644009731709957,0.2685969457030296,0.28052031323313714,0.2817863211035728,0.2829347014427185,0.28097110241651535,0.2850922912359238,0.2899110153317451
3,2,0.5,1,0,0.0,4,0.003,100,40,0.03,0,0.5,0,poly,5,1,0.0,470,"(1600, 1200)",3,1,leaf,109.66207456588745,0.15949315284378826,0.25633160611614586,0.09612732206005603,0.18660831968300046,0.2844451797194779,0.21623731981962918,0.29810270364396274,0.2852349005639553,0.28220441173762084,0.2577670055441558
2,1,0.8,0,0,0.1,16,0.007,50,1000,0.03,0,1.0,1,plateau,5,1,1e-05,524,"(1232, 1624)",3,1,eyes,141.04560041427612,0.0031293138541514053,0.03808777208905667,0.1588247584179044,0.14874150827527047,0.19041337547823786,0.16666476354002951,0.18352566906251014,0.16838981374166906,0.1792995834723115,0.2175363166257739
3,2,0.5,1,0,0.0,16,2.5e-05,100,160,0.085,1,0.9,0,cosine_warm,5,1,0.0,480,"(1080, 1920)",3,3,terrain,168.51087045669556,0.5114378280937671,0.5228278025984764,0.5179882198572159,0.5083795189857483,0.5193452566862107,0.49168786257505415,0.5260164886713028,0.5316775366663933,0.5151994481682778,0.5190342284739018
3,1,0.5,0,0,0.0,4,2.5e-05,25,20,0.07,2,1.0,0,cosine,5,1,0.0001,898,"(900, 1600)",3,0,golf,122.11951732635498,0.4993116702884436,0.58110809661448,0.5546187467873096,0.600836006179452,0.6018699232488871,0.6052429638803005,0.6047799613326788,0.6060373812913895,0.6077544383704663,0.6076562445610761
2,2,0.8,1,1,0.1,4,3.5e-05,50,320,0.1,1,0.5,1,onecycle,3,0,0.0,489,"(288, 384)",3,1,polyp,118.76128220558167,0.8007929541170598,0.8030575156211853,0.7956922091543674,0.807589552551508,0.8093533396720887,0.8112638961523772,0.8109765216708184,0.8131620544940233,0.8134112324565649,0.8134676106274128
5,1,0.5,0,1,0.0,4,0.00055,25,80,0.06,2,0.9,0,step,3,0,5e-05,6321,"(374, 280)",1,1,fiber,126.99571442604065,0.18589478991925718,0.2611286997795105,0.24220307990908624,0.27768767550587653,0.27904418855905533,0.2794894605875015,0.2898435518145561,0.2961082860827446,0.28922455608844755,0.29848009496927264
5,2,0.1,0,1,0.0,4,0.00025,20,10,0.065,0,1.0,1,cosine,3,1,0.0,524,"(1232, 1624)",3,1,eyes,157.55905866622925,0.2718801829963923,0.20358527526259423,0.3645462989807129,0.32576213479042054,0.3504355035722256,0.3692108325660229,0.37455431520938876,0.3715450972318649,0.38291578367352486,0.38225369304418566
2,1,0.1,1,1,0.0,8,3.5e-05,15,640,0.03,0,0.5,1,step,3,1,5e-05,898,"(900, 1600)",3,0,golf,140.36353158950806,0.5460751771926879,0.5417540930211544,0.6192455135285855,0.6219198979437351,0.6261429250240326,0.6242837257683277,0.6241232857108117,0.6239356435835361,0.6249400049448013,0.6249659977853298
2,2,0.5,1,0,0.0,4,0.00048,30,160,0.045,2,1.0,0,cosine_warm,3,1,0.0,633,"(464, 449)",3,3,US,138.1884777545929,0.814439108967781,0.8743787258863449,0.8586409330368042,0.876141756772995,0.8897540032863617,0.8866217792034149,0.8699962198734283,0.8465389490127564,0.8593089342117309,0.8720243483781814
3,2,0.8,1,1,0.1,4,0.007,65,1000,0.07,1,1.0,1,cosine_warm,5,1,0.0,524,"(1232, 1624)",3,1,eyes,158.4532573223114,0.09842157196253538,0.18489020671695472,0.18983120676130055,0.10299938272219152,0.19216420203447343,0.16498698038049042,0.20567855816334485,0.20530050517991186,0.19904339946806432,0.18618803061544895
2,2,0.8,1,1,0.0,8,0.0005,100,10,0.09,1,0.5,1,onecycle,5,1,5e-05,470,"(1600, 1200)",3,1,leaf,125.30575132369995,0.5095198556780816,0.5623162244446576,0.3994379823561758,0.6067092414945364,0.6196227140724659,0.6422897294163704,0.669092383980751,0.6902169167995453,0.6926488772034645,0.6951100111007691
5,1,0.1,0,1,0.1,16,0.001,80,1000,0.06,1,1.0,0,cosine_warm,3,1,1e-05,900,"(767, 1022)",3,1,lesion,138.33027052879333,0.810547125339508,0.8460431069135665,0.87622871696949,0.8858828872442246,0.8832349240779876,0.8502763539552689,0.8683566629886628,0.8753935247659683,0.8819611370563507,0.8834248960018158
5,2,0.8,1,1,0.1,16,0.00032,25,20,0.04,1,0.9,0,poly,5,1,1e-05,14164,"(600, 400)",3,12,human_parsing,208.5389552116394,0.815816530585289,0.8464338064193726,0.8388335704803467,0.8502172708511353,0.8552140086889267,0.8740706950426101,0.8705035865306854,0.8744707107543945,0.8749689668416977,0.8717516869306564
3,1,0.8,1,0,0.1,8,0.00055,25,80,0.085,2,0.5,1,onecycle,3,0,0.0,6321,"(374, 280)",1,1,fiber,109.20934629440308,0.16669302582740783,0.15210745856165886,0.25568393245339394,0.22479663789272308,0.27832167148590087,0.2884992204606533,0.29420931711792947,0.2932552948594093,0.2961067475378513,0.29694489687681197
5,2,0.8,0,1,0.0,4,0.0001,20,1000,0.045,0,1.0,0,cosine_warm,3,1,0.0,900,"(767, 1022)",3,1,lesion,137.58657360076904,0.914308738708496,0.9120297431945801,0.910653030872345,0.9151887893676758,0.9143223583698272,0.9149105489253998,0.9187775135040284,0.9256885141134262,0.9169779866933823,0.9056468576192855
3,1,0.8,1,0,0.1,8,0.005,15,320,0.06,2,0.5,1,cosine_warm,3,1,1e-05,900,"(767, 1022)",3,1,lesion,122.33168768882751,0.5483122682198882,0.6944810792803764,0.6841333318501711,0.6359237585682422,0.7271142311394214,0.7082785248756409,0.13490933662869792,0.6974081706255675,0.6766939640045166,0.6912465639412403
2,2,0.1,1,0,0.0,16,0.00025,100,320,0.055,0,0.5,0,cosine,5,0,5e-05,898,"(900, 1600)",3,0,golf,121.98193192481995,0.5327741608023644,0.47346252761781216,0.42258953563869,0.5194187097251415,0.4910274835303426,0.5293935555964708,0.5128268411383032,0.6033951859921217,0.5777035173028707,0.5782585740089417
2,2,0.8,0,1,0.1,8,0.0008,65,640,0.075,2,1.0,0,plateau,3,0,0.0001,6321,"(374, 280)",1,1,fiber,126.80814933776855,0.1731681864708662,0.26056038290262223,0.26365229338407514,0.2747668482363224,0.27713104262948035,0.28196520283818244,0.27656582519412043,0.2717911474406719,0.2874929793179035,0.2872267559170723
2,2,0.5,0,1,0.0,16,0.00032,100,40,0.08,0,0.9,1,plateau,5,0,0.0001,480,"(1080, 1920)",3,3,terrain,185.17788696289062,0.3893497735261917,0.45707721933722495,0.4246859481558204,0.38408779799938203,0.48440808430314064,0.49657493755221366,0.5059043109416962,0.5390642382204532,0.5515523456037045,0.5580328792333603
3,1,0.1,0,1,0.1,16,0.0008,80,640,0.07,0,1.0,0,cosine_warm,5,1,0.0,6464,"(480, 854)",3,9,cholec,155.19270944595337,0.13118852768093348,0.15304979179054498,0.1906665198504925,0.16796478480100632,0.18405253868550062,0.19553352277725936,0.11572505831718445,0.21721497531980277,0.20073430612683296,0.20004287138581275
2,1,0.5,0,0,0.0,4,1.5e-05,40,80,0.06,0,1.0,0,cosine_warm,5,0,0.0001,633,"(464, 449)",3,3,US,138.0969274044037,0.8265054523944855,0.8402696341276169,0.8521325767040253,0.8584685295820236,0.866126736998558,0.8680752575397491,0.8729193061590195,0.8705928653478623,0.8714569419622421,0.8739830464124679
2,2,0.5,1,0,0.0,8,6e-05,65,80,0.065,2,0.5,0,step,5,0,0.0001,6464,"(480, 854)",3,9,cholec,138.7266788482666,0.17063889000564814,0.218327035009861,0.18280141912400721,0.22708727717399596,0.195447776094079,0.22210920117795468,0.22797590382397176,0.23383364379405974,0.221550615131855,0.23939252011477946
